source_file	source_function	classification	va	structural_status	evidence_status	authority_status	finding_code	finding_detail
PCController.cpp	CPCController::GetJoyAnalogueLeftX	SOURCE_ANALOG	0x00514640	PASS	FAIL	PASS	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	ANALOG_EVIDENCE_PATH_MISSING: SOURCE_ANALOG has no evidence_path | ANALOG_REASON_EVIDENCE_WEAK: no cited bounded reason explains the source-to-retail analogy
PCController.cpp	CPCController::GetJoyAnalogueLeftY	SOURCE_ANALOG	0x00514670	PASS	FAIL	PASS	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	ANALOG_EVIDENCE_PATH_MISSING: SOURCE_ANALOG has no evidence_path | ANALOG_REASON_EVIDENCE_WEAK: no cited bounded reason explains the source-to-retail analogy
PCController.cpp	CPCController::GetJoyAnalogueRightX	SOURCE_ANALOG	0x005146a0	PASS	FAIL	PASS	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	ANALOG_EVIDENCE_PATH_MISSING: SOURCE_ANALOG has no evidence_path | ANALOG_REASON_EVIDENCE_WEAK: no cited bounded reason explains the source-to-retail analogy
PCController.cpp	CPCController::GetJoyAnalogueRightY	SOURCE_ANALOG	0x005146d0	PASS	FAIL	PASS	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	ANALOG_EVIDENCE_PATH_MISSING: SOURCE_ANALOG has no evidence_path | ANALOG_REASON_EVIDENCE_WEAK: no cited bounded reason explains the source-to-retail analogy
PCController.cpp	CPCController::RecordControllerState	SOURCE_ANALOG	0x00514720	PASS	FAIL	PASS	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	ANALOG_EVIDENCE_PATH_MISSING: SOURCE_ANALOG has no evidence_path | ANALOG_REASON_EVIDENCE_WEAK: no cited bounded reason explains the source-to-retail analogy
PCController.cpp	CPCController::ReadControllerState	SOURCE_ANALOG	0x00514760	PASS	FAIL	PASS	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	ANALOG_EVIDENCE_PATH_MISSING: SOURCE_ANALOG has no evidence_path | ANALOG_REASON_EVIDENCE_WEAK: no cited bounded reason explains the source-to-retail analogy
PCEngine.cpp	CPCEngine::CPCEngine	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
PCEngine.cpp	CPCEngine::~dtor	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
PCEngine.cpp	CPCEngine::ShutDown	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
PCEngine.cpp	con_setgammabias	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
PCEngine.cpp	CPCEngine::SetGammaBias	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
PCEngine.cpp	CPCEngine::Init	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
PCEngine.cpp	CPCEngine::InitResources	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
PCEngine.cpp	CPCEngine::DrawDebugCuboid	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
PCEngine.cpp	CPCEngine::DrawDebugLine	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
PCEngine.cpp	CPCEngine::RenderArrow	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
PCEngine.cpp	CPCEngine::PreRender	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
PCEngine.cpp	CPCEngine::Render	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
PCEngine.cpp	CPCEngine::PostRender	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
PCEngine.cpp	CPCEngine::SetBlurAlpha	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
PCEngine.cpp	CPCEngine::GetDetailLevel	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
PCEngine.cpp	CPCEngine::SetDefaultMaterial	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
PCEngine.cpp	CPCEngine::SetModulate2X	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
PCEngine.cpp	CPCEngine::AccumulateResources	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
PCFrontend.cpp	CPCFrontEnd::RenderParticles	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
PCFrontend.cpp	CPCFrontEnd::RenderStaticScreen	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
PCFrontend.cpp	CPCFrontEnd::PlaySound	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
PCFrontend.cpp	CPCFrontEnd::GetSoundName	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
PCFrontend.cpp	CPCFrontEnd::RenderStart	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
PCFrontend.cpp	CPCFrontEnd::RenderEnd	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
PCGame.cpp	CPCGame::DrawGameStuff	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
PCGame.cpp	CPCGame::DumpTimeRecords	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
PCGame.cpp	CPCGame::AddTimeStatus	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
PCMemoryCard.cpp	CPCMemoryCard::AccumulateResources	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
PCPlatform.cpp	CPCPlatform::Init	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
PCPlatform.cpp	CPCPlatform::InitFonts	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
PCPlatform.cpp	CPCPlatform::Shutdown	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
PCPlatform.cpp	CPCPlatform::Process	SOURCE_ANALOG		PASS	PASS	NOT_APPLICABLE	OK	No row-level finding.
PCPlatform.cpp	CPCPlatform::BeginScene	SOURCE_ANALOG		PASS	PASS	NOT_APPLICABLE	OK	No row-level finding.
PCPlatform.cpp	CPCPlatform::EndScene	SOURCE_ANALOG		PASS	FAIL	NOT_APPLICABLE	EVIDENCE_TARGET_UNRESOLVED	EVIDENCE_TARGET_UNRESOLVED: file exists but lacks a matching VA/source anchor plus function identity: reverse-engineering/binary-analysis/functions/Platform.cpp/PLATFORM__BeginScene.md
PCPlatform.cpp	CPCPlatform::DeviceFlip	SOURCE_ANALOG		PASS	FAIL	NOT_APPLICABLE	ANALOG_REASON_EVIDENCE_WEAK;ANALOG_RETAIL_ANALOG_UNNAMED;EVIDENCE_TARGET_UNRESOLVED	EVIDENCE_TARGET_UNRESOLVED: file exists but lacks a matching VA/source anchor plus function identity: reverse-engineering/binary-analysis/functions/Platform.cpp/PLATFORM__EndScene.md | ANALOG_RETAIL_ANALOG_UNNAMED: no named retail analog is resolved for this row | ANALOG_REASON_EVIDENCE_WEAK: no cited bounded reason explains the source-to-retail analogy
PCPlatform.cpp	CPCPlatform::ClearScreen	SOURCE_ANALOG		PASS	PASS	NOT_APPLICABLE	OK	No row-level finding.
PCPlatform.cpp	CPCPlatform::GetScreenWidth	SOURCE_ANALOG		PASS	FAIL	NOT_APPLICABLE	ANALOG_REASON_EVIDENCE_WEAK;ANALOG_RETAIL_ANALOG_UNNAMED;EVIDENCE_TARGET_UNRESOLVED	EVIDENCE_TARGET_UNRESOLVED: file exists but lacks a matching VA/source anchor plus function identity: reverse-engineering/binary-analysis/functions/Platform.cpp/PLATFORM__ClearScreen.md | ANALOG_RETAIL_ANALOG_UNNAMED: no named retail analog is resolved for this row | ANALOG_REASON_EVIDENCE_WEAK: no cited bounded reason explains the source-to-retail analogy
PCPlatform.cpp	CPCPlatform::GetScreenHeight	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
PCPlatform.cpp	CPCPlatform::GetFPS	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
PCPlatform.cpp	CPCPlatform::UpdateJoystick	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
PCPlatform.cpp	CPCPlatform::KeyOn	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
PCPlatform.cpp	CPCPlatform::KeyOnce	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
PCPlatform.cpp	CPCPlatform::FlushInputBuffers	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
PCPlatform.cpp	CPCPlatform::SetKeytrap	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
PCPlatform.cpp	CPCPlatform::GetSysTimeFloat	SOURCE_ANALOG		PASS	PASS	NOT_APPLICABLE	OK	No row-level finding.
PCPlatform.cpp	CPCPlatform::TriggerRumble	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
PCPlatform.cpp	CPCPlatform::SetRumbleEnabled	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
PCPlatform.cpp	CPCPlatform::SetVertexShadersEnabled	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
PCPlatform.cpp	CPCPlatform::FMatrixToD3DMatrix	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
PCPlatform.cpp	CPCPlatform::Font	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
PCPlatform.cpp	CPCPlatform::Ask	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
PCPlatform.cpp	CPCPlatform::MakeD3DViewport	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
PCPlatform.cpp	CPCPlatform::SetViewport	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
PCPlatform.cpp	CPCPlatform::GetWindowWidth	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
PCPlatform.cpp	CPCPlatform::GetWindowHeight	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
PCPlatform.cpp	CPCPlatform::Serialize	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
PCPlatform.cpp	CPCPlatform::Deserialize	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
PCPlatform.cpp	CPCPlatform::AccumulateResources	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
PCPlatform.cpp	CPCPlatform::SetRegKey	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
PCPlatform.cpp	CPCPlatform::GetRegKey	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
Platform.cpp	CPlatform::Flip	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
Player.cpp	mNumber	NO_MATCH_FOUND		FAIL	PASS_SHARED_METHOD	NOT_APPLICABLE	CROSSWALK_EXTRA_ROW	CROSSWALK_EXTRA_ROW: no matching AST function definition at Player.cpp:25
Player.cpp	CPlayer::~dtor	SOURCE_ANALOG	0x004d2810	PASS	PASS	PASS	OK	No row-level finding.
Player.cpp	CPlayer::Init	SOURCE_ANALOG	0x004d28a0	PASS	FAIL	PASS	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	ANALOG_EVIDENCE_PATH_MISSING: SOURCE_ANALOG has no evidence_path | ANALOG_REASON_EVIDENCE_WEAK: no cited bounded reason explains the source-to-retail analogy
Player.cpp	CPlayer::GotoFPView	SOURCE_ANALOG	0x004d28c0	PASS	FAIL	PASS	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	ANALOG_EVIDENCE_PATH_MISSING: SOURCE_ANALOG has no evidence_path | ANALOG_REASON_EVIDENCE_WEAK: no cited bounded reason explains the source-to-retail analogy
Player.cpp	CPlayer::Goto3rdPersonView	SOURCE_ANALOG	0x004d29c0	PASS	FAIL	PASS	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	ANALOG_EVIDENCE_PATH_MISSING: SOURCE_ANALOG has no evidence_path | ANALOG_REASON_EVIDENCE_WEAK: no cited bounded reason explains the source-to-retail analogy
Player.cpp	CPlayer::GotoControlView	SOURCE_ANALOG	0x004d2a50	PASS	FAIL	PASS	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	ANALOG_EVIDENCE_PATH_MISSING: SOURCE_ANALOG has no evidence_path | ANALOG_REASON_EVIDENCE_WEAK: no cited bounded reason explains the source-to-retail analogy
Player.cpp	CPlayer::GetCurrentViewPoint	SOURCE_ANALOG	0x004d2a70	PASS	FAIL	PASS	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	ANALOG_EVIDENCE_PATH_MISSING: SOURCE_ANALOG has no evidence_path | ANALOG_REASON_EVIDENCE_WEAK: no cited bounded reason explains the source-to-retail analogy
Player.cpp	CPlayer::GetCurrentViewOrientation	SOURCE_ANALOG	0x004d2ae0	PASS	FAIL	PASS	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	ANALOG_EVIDENCE_PATH_MISSING: SOURCE_ANALOG has no evidence_path | ANALOG_REASON_EVIDENCE_WEAK: no cited bounded reason explains the source-to-retail analogy
Player.cpp	CPlayer::GetOldCurrentViewPoint	SOURCE_ANALOG	0x004d2b40	PASS	FAIL	PASS	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	ANALOG_EVIDENCE_PATH_MISSING: SOURCE_ANALOG has no evidence_path | ANALOG_REASON_EVIDENCE_WEAK: no cited bounded reason explains the source-to-retail analogy
Player.cpp	CPlayer::GetOldCurrentViewOrientation	SOURCE_ANALOG	0x004d2bb0	PASS	FAIL	PASS	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	ANALOG_EVIDENCE_PATH_MISSING: SOURCE_ANALOG has no evidence_path | ANALOG_REASON_EVIDENCE_WEAK: no cited bounded reason explains the source-to-retail analogy
Player.cpp	CPlayer::SetPreferedControlViewMode	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
Player.cpp	CPlayer::GotoPanView	SOURCE_EXACT	0x004d2c10	PASS	PASS	PASS	OK	No row-level finding.
Player.cpp	CPlayer::HandleEvent	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
Player.cpp	CPlayer::SetIsGod	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
Player.cpp	CPlayer::WipeStats	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
Player.cpp	CPlayer::AssignBattleEngine	SOURCE_ANALOG	0x004d3080	PASS	PASS	PASS	OK	No row-level finding.
Player.cpp	CPlayer::KilledEnemyThing	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
Player.cpp	CPlayer::ReceiveButtonAction	SOURCE_ANALOG	0x004d3110	PASS	FAIL	PASS	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	ANALOG_EVIDENCE_PATH_MISSING: SOURCE_ANALOG has no evidence_path | ANALOG_REASON_EVIDENCE_WEAK: no cited bounded reason explains the source-to-retail analogy
ResourceAccumulator.cpp	CResourceAccumulator::CResourceAccumulator	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
ResourceAccumulator.cpp	CResourceAccumulator::~dtor	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
ResourceAccumulator.cpp	CResourceAccumulator::AddMesh	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
ResourceAccumulator.cpp	CResourceAccumulator::AddTexture	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
ResourceAccumulator.cpp	basic_resource_filename	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
ResourceAccumulator.cpp	CResourceAccumulator::GetFileName	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
ResourceAccumulator.cpp	set_kempy_compression	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
ResourceAccumulator.cpp	CResourceAccumulator::WriteResources	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
ResourceAccumulator.cpp	CResourceAccumulator::ReadResources	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
SPtrSet.cpp	mSize	NO_MATCH_FOUND		FAIL	PASS_SHARED_METHOD	NOT_APPLICABLE	CROSSWALK_EXTRA_ROW;SOURCE_NAME_AMBIGUOUS	CROSSWALK_EXTRA_ROW: no matching AST function definition at SPtrSet.cpp:27 | SOURCE_NAME_AMBIGUOUS: same file/function label occurs at lines 27,38; kept distinct by line
SPtrSet.cpp	mSize	NO_MATCH_FOUND		FAIL	PASS_SHARED_METHOD	NOT_APPLICABLE	CROSSWALK_EXTRA_ROW;SOURCE_NAME_AMBIGUOUS	CROSSWALK_EXTRA_ROW: no matching AST function definition at SPtrSet.cpp:38 | SOURCE_NAME_AMBIGUOUS: same file/function label occurs at lines 27,38; kept distinct by line
SPtrSet.cpp	GenericSPtrSet::Shutdown	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
SPtrSet.cpp	GenericSPtrSet::ClearAnyDynamicCreatedNodes	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
SPtrSet.cpp	GenericSPtrSet::Init	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
SPtrSet.cpp	GenericSPtrSet::Add	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
SPtrSet.cpp	GenericSPtrSet::Append	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
SPtrSet.cpp	GenericSPtrSet::Remove	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
SPtrSet.cpp	GenericSPtrSet::Contains	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
SPtrSet.cpp	GenericSPtrSet::~dtor	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
SPtrSet.cpp	GenericSPtrSet::RemoveAll	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
SPtrSet.cpp	GenericSPtrSet::At	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
SoundManager.cpp	CSample::~dtor	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
SoundManager.cpp	con_playsnd	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
SoundManager.cpp	CSoundManager::Init	SOURCE_EXACT	0x004e00d0	PASS	PASS	PASS	OK	No row-level finding.
SoundManager.cpp	CSoundManager::UpdateVolumeForAllSoundEvents	SOURCE_EXACT	0x004e0300	PASS	PASS	PASS	OK	No row-level finding.
SoundManager.cpp	CSoundManager::SetMasterVolume	SOURCE_ANALOG	0x004e04c0	PASS	PASS	PASS	OK	No row-level finding.
SoundManager.cpp	CSoundManager::DeleteAllSamples	SOURCE_EXACT	0x004e06b0	PASS	PASS	PASS	OK	No row-level finding.
SoundManager.cpp	CSoundManager::Shutdown	SOURCE_EXACT	0x004e06e0	PASS	PASS	PASS	OK	No row-level finding.
SoundManager.cpp	CSoundManager::Reset	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
SoundManager.cpp	CSoundManager::CreateSample	SOURCE_EXACT	0x004e0890	PASS	PASS	PASS	OK	No row-level finding.
SoundManager.cpp	CSoundManager::GetSample	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
SoundManager.cpp	CSoundManager::PlayNamedSample	SOURCE_EXACT	0x004e0a90	PASS	PASS	PASS	OK	No row-level finding.
SoundManager.cpp	CSoundManager::PlaySample	SOURCE_EXACT	0x004e0b30	PASS	PASS	PASS	OK	No row-level finding.
SoundManager.cpp	CSoundManager::GetVolumeForPos	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
SoundManager.cpp	CSoundManager::StartSoundEvent	SOURCE_EXACT	0x004e0bd0	PASS	PASS	PASS	OK	No row-level finding.
SoundManager.cpp	CSoundManager::StopSoundEvent	SOURCE_EXACT	0x004e0f70	PASS	PASS	PASS	OK	No row-level finding.
SoundManager.cpp	CSoundManager::CalculatePan	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
SoundManager.cpp	CSoundManager::GetSoundEvent	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
SoundManager.cpp	CSoundManager::DeleteSoundEvent	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
SoundManager.cpp	CSoundManager::SortEventList	SOURCE_EXACT	0x004e1040	PASS	PASS	PASS	OK	No row-level finding.
SoundManager.cpp	CSoundManager::Fade	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
SoundManager.cpp	CSoundManager::KillSamplesForThing	SOURCE_EXACT	0x004e1130	PASS	PASS	PASS	OK	No row-level finding.
SoundManager.cpp	CSoundManager::KillSample	SOURCE_EXACT	0x004e1190	PASS	PASS	PASS	OK	No row-level finding.
SoundManager.cpp	CSoundManager::KillAllInstancesOfSample	SOURCE_EXACT	0x004e1200	PASS	PASS	PASS	OK	No row-level finding.
SoundManager.cpp	CSoundManager::FadeTo	SOURCE_EXACT	0x004e1260	PASS	PASS	PASS	OK	No row-level finding.
SoundManager.cpp	CSoundManager::FadeAllSamples	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
SoundManager.cpp	CSoundManager::KillAllSamples	SOURCE_EXACT	0x004e12b0	PASS	PASS	PASS	OK	No row-level finding.
SoundManager.cpp	CSoundManager::PauseAllSamples	SOURCE_EXACT	0x004e1300	PASS	PASS	PASS	OK	No row-level finding.
SoundManager.cpp	CSoundManager::UnPauseAllSamples	SOURCE_EXACT	0x004e1330	PASS	PASS	PASS	OK	No row-level finding.
SoundManager.cpp	CSoundManager::UpdateSoundPosition	SOURCE_EXACT	0x004e1360	PASS	PASS	PASS	OK	No row-level finding.
SoundManager.cpp	CSoundManager::IsSamplePlaying	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
SoundManager.cpp	CSoundManager::StopSample	SOURCE_EXACT	0x004e1800	PASS	PASS	PASS	OK	No row-level finding.
SoundManager.cpp	CSoundManager::GetSoundEventForThing	SOURCE_EXACT	0x004e1880	PASS	PASS	PASS	OK	No row-level finding.
SoundManager.cpp	CSoundManager::SetPitch	SOURCE_EXACT	0x004e18d0	PASS	PASS	PASS	OK	No row-level finding.
SoundManager.cpp	CSoundManager::GetEffectByName	SOURCE_EXACT	0x004e1910	PASS	PASS	PASS	OK	No row-level finding.
SoundManager.cpp	CSoundManager::PlayNamedEffect	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
SoundManager.cpp	CSoundManager::PlayEffect	SOURCE_EXACT	0x004e1940	PASS	PASS	PASS	OK	No row-level finding.
SoundManager.cpp	CSoundManager::IsEffectPlaying	SOURCE_EXACT	0x004e1ab0	PASS	PASS	PASS	OK	No row-level finding.
SoundManager.cpp	CSoundManager::UpdateStatus	SOURCE_EXACT	0x004e1b20	PASS	PASS	PASS	OK	No row-level finding.
SoundManager.cpp	CSoundManager::GetDebugMenuText	SOURCE_EXACT	0x004e2360	PASS	PASS	PASS	OK	No row-level finding.
SoundManager.cpp	CSoundManagerDebugMenu::GetEntry	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
SoundManager.cpp	CSoundManagerDebugMenu::GetNumEntries	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
SoundManager.cpp	CEffect::ReadLine	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
SoundManager.cpp	CEffect::LoadSFXFile	SOURCE_ANALOG	0x004e2530	PASS	FAIL	PASS	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	ANALOG_EVIDENCE_PATH_MISSING: SOURCE_ANALOG has no evidence_path | ANALOG_REASON_EVIDENCE_WEAK: no cited bounded reason explains the source-to-retail analogy
